Date,Open,High,Low,Close,Adj Close,Volume
1998-04-29,20.562500,20.593750,20.187500,20.187500,11.377072,1021000
1998-04-30,20.500000,21.406250,20.406250,21.343750,12.028700,726800
1998-05-01,21.125000,21.375000,20.875000,21.031250,11.852590,382400
1998-05-04,21.000000,21.218750,21.000000,21.000000,11.834970,327600
1998-05-05,21.031250,21.156250,20.812500,21.156250,11.923031,370400
1998-05-06,21.250000,21.250000,20.625000,20.750000,11.694080,410400
1998-05-07,20.625000,20.843750,20.343750,20.750000,11.694080,357600
1998-05-08,20.812500,21.000000,20.687500,20.968750,11.817363,636200
1998-05-11,20.968750,20.968750,20.687500,20.875000,11.764527,709800
1998-05-12,20.875000,21.125000,20.812500,21.125000,11.905420,317600
1998-05-13,21.062500,21.562500,21.031250,21.500000,12.116770,520400
1998-05-14,21.687500,22.156250,21.625000,22.125000,12.468990,1169400
1998-05-15,22.250000,23.093750,22.250000,22.812500,12.856442,1296600
1998-05-18,22.781250,22.781250,22.343750,22.687500,12.785999,1040400
1998-05-19,22.812500,23.218750,22.781250,23.125000,13.032561,802400
1998-05-20,23.375000,23.562500,23.156250,23.343750,13.155845,490400
1998-05-21,23.375000,24.187500,23.375000,24.031250,13.543299,835000
1998-05-22,23.750000,24.125000,23.687500,23.937500,13.490462,603200
1998-05-26,23.750000,23.750000,23.125000,23.125000,13.032561,560000
1998-05-27,22.500000,22.625000,22.156250,22.375000,12.609881,1188000
1998-05-28,22.343750,22.343750,22.093750,22.281250,12.557051,1050000
1998-05-29,22.250000,22.406250,22.156250,22.218750,12.521817,520200
1998-06-01,22.218750,22.406250,22.187500,22.250000,12.539440,651400
1998-06-02,22.250000,22.468750,21.906250,22.187500,12.504214,1250600
1998-06-03,22.156250,22.593750,22.156250,22.406250,12.627495,492600
1998-06-04,22.281250,22.968750,22.156250,22.875000,12.891667,458800
1998-06-05,22.625000,22.843750,22.625000,22.781250,12.838836,484200
1998-06-08,22.750000,22.750000,22.468750,22.562500,12.715559,142200
1998-06-09,22.593750,22.812500,22.593750,22.812500,12.856442,282400
1998-06-10,22.687500,22.906250,22.562500,22.625000,12.750772,403200
1998-06-11,22.500000,22.625000,22.156250,22.218750,12.521817,247400
1998-06-12,22.156250,22.656250,22.125000,22.500000,12.680326,451800
1998-06-15,22.375000,22.406250,22.125000,22.250000,12.539440,275200
1998-06-16,22.125000,22.250000,21.812500,22.187500,12.504214,945800
1998-06-17,22.312500,22.562500,22.218750,22.500000,12.680326,273400
1998-06-18,22.500000,22.500000,21.750000,22.250000,12.539440,489000
1998-06-19,22.312500,22.375000,21.906250,21.937500,12.363327,721000
1998-06-22,21.937500,21.968750,21.593750,21.625000,12.187213,182000
1998-06-23,21.625000,22.500000,21.531250,22.437500,12.645115,561400
1998-06-24,22.468750,23.125000,22.468750,22.968750,12.944506,421000
1998-06-25,22.843750,22.968750,22.437500,22.875000,12.891667,393400
1998-06-26,22.875000,23.281250,22.750000,23.062500,12.997337,243000
1998-06-29,23.156250,23.281250,22.718750,22.906250,12.909284,122400
1998-06-30,22.812500,23.406250,22.812500,23.250000,13.103008,433200
1998-07-01,23.250000,23.437500,23.031250,23.437500,13.208672,391400
1998-07-02,23.312500,23.343750,22.968750,23.281250,13.120621,190200
1998-07-06,23.312500,23.687500,23.312500,23.468750,13.226285,171000
1998-07-07,23.531250,23.531250,23.093750,23.375000,13.173457,174800
1998-07-08,23.500000,23.718750,23.062500,23.125000,13.032561,332400
1998-07-09,23.187500,23.187500,22.593750,22.906250,12.909284,455600
1998-07-10,22.500000,23.031250,22.468750,22.843750,12.874053,276400
1998-07-13,22.843750,23.375000,22.687500,22.812500,12.856442,469800
1998-07-14,23.125000,23.125000,22.968750,23.000000,12.962121,324600
1998-07-15,22.937500,23.250000,22.843750,22.875000,13.016171,1108000
1998-07-16,22.750000,23.312500,22.656250,23.312500,13.265110,581200
1998-07-17,23.312500,23.468750,23.031250,23.125000,13.158422,259200
1998-07-20,23.031250,23.218750,23.000000,23.125000,13.158422,250000
1998-07-21,23.125000,23.312500,22.937500,23.031250,13.105080,252200
1998-07-22,23.156250,23.500000,22.312500,22.343750,12.713884,718600
1998-07-23,22.343750,22.343750,21.593750,22.000000,12.518283,517000
1998-07-24,22.000000,22.593750,22.000000,22.593750,12.856138,321000
1998-07-27,22.500000,22.906250,22.375000,22.906250,13.033957,374400
1998-07-28,22.781250,22.875000,22.406250,22.718750,12.927267,430400
1998-07-29,22.781250,23.187500,22.781250,23.000000,13.087304,304800
1998-07-30,23.812500,24.718750,23.718750,24.500000,13.940820,732800
1998-07-31,24.375000,24.375000,23.500000,23.781250,13.531838,310000
1998-08-03,23.500000,23.625000,22.937500,23.406250,13.318463,558000
1998-08-04,23.500000,23.531250,22.031250,22.093750,12.571627,670000
1998-08-05,22.000000,22.000000,21.437500,21.812500,12.411592,700200
1998-08-06,22.250000,23.000000,22.156250,22.875000,13.016171,264200
1998-08-07,23.250000,23.656250,22.968750,23.562500,13.407365,540400
1998-08-10,23.312500,24.156250,22.687500,24.031250,13.674095,581000
1998-08-11,23.937500,24.437500,23.531250,23.968750,13.638536,557600
1998-08-12,23.937500,24.468750,23.750000,24.062500,13.691869,589000
1998-08-13,24.093750,24.250000,22.687500,22.875000,13.016171,695400
1998-08-14,23.187500,23.406250,22.750000,23.031250,13.105080,545400
1998-08-17,23.375000,23.781250,23.062500,23.593750,13.425146,739800
1998-08-18,23.531250,24.687500,23.468750,24.312500,13.834122,401200
1998-08-19,24.250000,24.250000,23.968750,24.031250,13.674095,731800
1998-08-20,23.968750,24.031250,23.406250,23.468750,13.354021,533600
1998-08-21,23.593750,23.625000,22.937500,23.062500,13.122859,702400
1998-08-24,23.156250,23.437500,22.937500,23.343750,13.282897,954200
1998-08-25,23.625000,23.875000,23.218750,23.562500,13.407365,703200
1998-08-26,23.468750,23.875000,23.406250,23.531250,13.389587,549400
1998-08-27,23.375000,24.031250,23.125000,23.500000,13.371803,585200
1998-08-28,23.500000,23.718750,23.000000,23.218750,13.211766,455800
1998-08-31,23.218750,24.500000,23.187500,23.781250,13.531838,1001200
1998-09-01,23.656250,24.312500,23.187500,23.656250,13.460711,1112000
1998-09-02,23.531250,24.093750,23.187500,23.437500,13.336238,792000
1998-09-03,23.562500,23.812500,23.031250,23.625000,13.442927,507000
1998-09-04,23.812500,23.812500,22.062500,22.531250,12.820568,970400
1998-09-08,22.531250,23.968750,22.406250,23.750000,13.514059,987000
1998-09-09,23.750000,23.812500,23.312500,23.562500,13.407365,433600
1998-09-10,23.000000,23.187500,22.031250,22.406250,12.749445,1016800
1998-09-11,22.312500,23.531250,22.187500,23.281250,13.247338,521800
1998-09-14,23.406250,23.750000,23.125000,23.656250,13.460711,348000
1998-09-15,23.531250,24.125000,23.250000,23.875000,13.585184,568000
1998-09-16,23.843750,24.437500,23.312500,24.406250,13.887473,1031400
1998-09-17,24.000000,24.500000,23.406250,23.500000,13.371803,693400
1998-09-18,23.875000,24.250000,23.843750,24.250000,13.798569,883000
1998-09-21,24.250000,24.968750,23.937500,24.718750,14.065290,368800
1998-09-22,24.718750,26.062500,24.687500,26.062500,14.829893,950600
1998-09-23,26.062500,26.812500,25.906250,26.781250,15.238886,1016200
1998-09-24,26.781250,27.500000,25.125000,26.187500,14.901019,1562800
1998-09-25,26.062500,27.250000,25.937500,26.625000,15.149968,586000
1998-09-28,26.437500,26.468750,25.750000,26.031250,14.812117,516400
1998-09-29,26.031250,26.031250,25.500000,25.781250,14.669860,555600
1998-09-30,25.500000,25.750000,25.062500,25.125000,14.296454,524800
1998-10-01,25.000000,25.750000,25.000000,25.250000,14.367579,1091600
1998-10-02,25.250000,27.281250,25.187500,27.000000,15.363352,608600
1998-10-05,27.000000,27.093750,26.000000,27.000000,15.363352,990800
1998-10-06,27.000000,27.000000,26.468750,26.562500,15.114404,685600
1998-10-07,26.000000,27.250000,26.000000,27.000000,15.491659,1257600
1998-10-08,26.625000,27.281250,26.531250,27.000000,15.491659,1763400
1998-10-09,27.250000,27.312500,24.937500,25.500000,14.631011,1351800
1998-10-12,25.875000,26.375000,25.312500,25.437500,14.595146,307000
1998-10-13,25.406250,25.718750,25.000000,25.500000,14.631011,914800
1998-10-14,25.531250,26.218750,24.625000,25.968750,14.899969,1684400
1998-10-15,25.843750,26.125000,25.031250,26.000000,14.917889,860400
1998-10-16,26.250000,26.468750,25.625000,26.093750,14.971681,548400
1998-10-19,26.093750,27.906250,26.093750,27.468750,15.760612,576600
1998-10-20,27.468750,29.125000,27.375000,28.375000,16.280582,1848800
1998-10-21,28.500000,28.718750,28.312500,28.375000,16.280582,864800
1998-10-22,28.375000,29.000000,27.937500,28.562500,16.388161,535800
1998-10-23,28.562500,29.125000,28.562500,28.906250,16.585400,610400
1998-10-26,28.906250,29.437500,28.250000,28.875000,16.567465,539800
1998-10-27,28.843750,29.625000,28.281250,28.531250,16.370234,545800
1998-10-28,28.531250,29.218750,28.437500,28.968750,16.621256,277000
1998-10-29,28.937500,29.187500,28.218750,29.031250,16.657122,532200
1998-10-30,29.156250,30.031250,29.156250,29.750000,17.069511,578000
1998-11-02,30.000000,30.625000,29.875000,30.218750,17.338463,550800
1998-11-03,30.156250,30.968750,29.875000,30.281250,17.374327,353800
1998-11-04,30.375000,30.812500,29.000000,30.000000,17.212952,508800
1998-11-05,29.750000,30.937500,29.312500,30.375000,17.428123,635600
1998-11-06,30.375000,30.375000,29.875000,30.031250,17.230881,618400
1998-11-09,30.156250,30.718750,30.000000,30.500000,17.499832,658400
1998-11-10,30.500000,30.531250,29.312500,29.343750,16.836420,600200
1998-11-11,29.468750,29.468750,28.500000,28.656250,16.441957,661800
1998-11-12,28.718750,29.437500,28.500000,29.281250,16.800558,1197400
1998-11-13,29.406250,30.125000,29.406250,29.968750,17.195026,897600
1998-11-16,30.000000,30.687500,30.000000,30.625000,17.571554,688600
1998-11-17,30.500000,31.000000,29.812500,30.500000,17.499832,629800
1998-11-18,30.500000,30.656250,28.937500,29.468750,16.908144,562000
1998-11-19,29.593750,30.375000,29.218750,30.218750,17.338463,633400
1998-11-20,30.500000,30.500000,29.437500,30.031250,17.230881,379400
1998-11-23,30.156250,30.375000,29.531250,29.812500,17.105368,314800
1998-11-24,29.687500,30.375000,29.625000,29.843750,17.123310,436600
1998-11-25,29.906250,30.187500,29.437500,30.031250,17.230881,743400
1998-11-27,30.218750,30.281250,29.968750,29.968750,17.195026,203600
1998-11-30,30.031250,30.187500,28.718750,29.125000,16.710913,370600
1998-12-01,29.187500,30.062500,28.906250,29.781250,17.087444,431800
1998-12-02,29.687500,30.156250,29.343750,29.875000,17.141232,816200
1998-12-03,29.750000,29.812500,28.500000,28.656250,16.441957,576000
1998-12-04,28.750000,30.500000,28.718750,29.968750,17.195026,558400
1998-12-07,29.875000,30.437500,29.781250,29.968750,17.195026,389800
1998-12-08,29.843750,29.843750,27.625000,27.937500,16.029552,1106800
1998-12-09,28.156250,29.031250,27.968750,29.031250,16.657122,625200
1998-12-10,28.812500,28.875000,28.687500,28.781250,16.513683,794000
1998-12-11,28.750000,28.750000,27.875000,28.218750,16.190933,457800
1998-12-14,27.968750,27.968750,26.718750,27.062500,15.527519,765200
1998-12-15,26.125000,26.875000,26.062500,26.750000,15.348213,838000
1998-12-16,27.125000,28.687500,26.593750,27.968750,16.047489,753600
1998-12-17,28.500000,28.500000,27.312500,27.625000,15.850261,707000
1998-12-18,28.593750,29.000000,28.000000,28.687500,16.459885,1144800
1998-12-21,28.562500,28.593750,27.437500,27.812500,15.957838,603200
1998-12-22,27.625000,28.218750,27.281250,28.187500,16.173006,616400
1998-12-23,28.093750,28.312500,26.968750,27.437500,15.742680,769800
1998-12-24,27.750000,28.187500,27.531250,27.656250,15.868194,146400
1998-12-28,27.937500,28.718750,27.906250,28.500000,16.352303,345800
1998-12-29,28.625000,29.000000,27.968750,29.000000,16.639185,269800
1998-12-30,28.875000,29.312500,28.812500,29.093750,16.692982,419000
1998-12-31,29.218750,30.062500,28.875000,29.500000,16.926067,946600
1999-01-04,29.875000,30.375000,29.281250,29.343750,16.836420,621600
1999-01-05,29.562500,30.000000,29.187500,29.250000,16.782635,529000
1999-01-06,29.125000,29.562500,28.906250,29.250000,16.782635,361000
1999-01-07,29.000000,29.156250,27.781250,28.500000,16.352303,321600
1999-01-08,28.218750,28.843750,28.000000,28.031250,16.083351,463400
1999-01-11,27.906250,29.218750,27.812500,29.187500,16.746771,710200
1999-01-12,28.968750,29.437500,28.375000,28.406250,16.298515,428800
1999-01-13,28.281250,28.468750,26.906250,27.031250,15.630643,948400
1999-01-14,27.031250,27.687500,26.531250,27.406250,15.847486,1100000
1999-01-15,27.531250,28.250000,26.906250,28.250000,16.335377,525200
1999-01-19,28.125000,28.250000,27.500000,27.968750,16.172743,416000
1999-01-20,27.625000,28.000000,27.312500,27.375000,15.829412,719000
1999-01-21,27.250000,27.625000,26.937500,26.968750,15.594506,696400
1999-01-22,26.625000,26.843750,26.500000,26.750000,15.468013,1218600
1999-01-25,26.750000,27.250000,26.750000,27.000000,15.612570,486600
1999-01-26,27.562500,28.250000,27.437500,28.156250,16.281168,754800
1999-01-27,28.281250,29.187500,27.906250,28.000000,16.190819,501400
1999-01-28,28.125000,29.281250,28.125000,29.125000,16.841335,594200
1999-01-29,29.062500,29.562500,28.406250,29.187500,16.877485,1463400
1999-02-01,29.250000,29.531250,28.968750,29.187500,16.877485,450400
1999-02-02,29.062500,29.187500,28.406250,29.062500,16.805199,614400
1999-02-03,28.937500,31.218750,28.937500,30.562500,17.672569,765200
1999-02-04,30.250000,30.625000,29.593750,29.843750,17.256956,1179600
1999-02-05,29.781250,30.093750,29.406250,29.687500,17.166597,515400
1999-02-08,29.593750,30.000000,28.843750,30.000000,17.347303,839200
1999-02-09,30.000000,30.187500,29.593750,29.781250,17.220816,477800
1999-02-10,29.687500,29.687500,29.093750,29.218750,16.895552,349000
1999-02-11,29.156250,29.500000,28.750000,28.875000,16.696772,345600
1999-02-12,28.968750,29.250000,28.750000,29.062500,16.805199,520000
1999-02-16,29.031250,29.750000,29.031250,29.375000,16.985895,606200
1999-02-17,29.343750,29.812500,28.812500,29.062500,16.805199,304200
1999-02-18,29.062500,30.125000,29.000000,30.031250,17.365376,1505800
1999-02-19,29.968750,30.250000,29.312500,30.187500,17.455725,1499800
1999-02-22,30.156250,30.875000,29.812500,30.750000,17.780993,875600
1999-02-23,30.625000,30.937500,29.250000,29.968750,17.329231,738800
1999-02-24,29.843750,30.156250,28.875000,29.437500,17.022036,572600
1999-02-25,29.375000,29.937500,29.187500,29.937500,17.311165,758000
1999-02-26,30.000000,30.312500,29.843750,30.218750,17.473791,847000
1999-03-01,30.093750,30.125000,28.968750,29.437500,17.022036,882200
1999-03-02,29.625000,30.156250,29.437500,29.468750,17.040108,1342400
1999-03-03,29.593750,29.843750,29.187500,29.593750,17.112398,981400
1999-03-04,29.656250,29.937500,29.343750,29.750000,17.202747,363400
1999-03-05,29.750000,30.031250,29.500000,29.781250,17.220816,561400
1999-03-08,29.875000,30.000000,29.031250,29.593750,17.112398,569200
1999-03-09,29.468750,29.843750,29.125000,29.781250,17.220816,466200
1999-03-10,29.750000,29.812500,29.281250,29.781250,17.220816,309400
1999-03-11,29.750000,30.250000,29.281250,30.156250,17.437654,541600
1999-03-12,30.187500,30.968750,30.187500,30.843750,17.835207,983600
1999-03-15,30.718750,31.968750,30.687500,31.531250,18.232748,945800
1999-03-16,31.500000,32.000000,31.500000,31.875000,18.431503,1213000
1999-03-17,32.000000,32.312500,31.000000,31.187500,18.033970,594600
1999-03-18,31.312500,31.437500,30.406250,31.312500,18.106247,586400
1999-03-19,31.593750,31.593750,30.750000,31.156250,18.015900,489600
1999-03-22,31.187500,32.125000,30.781250,32.125000,18.576069,330000
1999-03-23,32.125000,32.125000,30.656250,30.875000,17.853266,652800
1999-03-24,31.000000,31.875000,30.625000,31.718750,18.341166,663400
1999-03-25,31.718750,32.218750,31.187500,31.968750,18.485714,387800
1999-03-26,31.750000,31.750000,31.125000,31.375000,18.142389,234000
1999-03-29,31.500000,32.468750,31.437500,32.375000,18.720627,310000
1999-03-30,32.000000,32.000000,31.156250,31.281250,18.088184,523200
1999-03-31,31.187500,32.250000,31.187500,32.125000,18.576069,539600
1999-04-01,31.750000,33.375000,31.718750,32.750000,18.937469,1187400
1999-04-05,33.250000,34.187500,33.031250,33.812500,19.551865,1248000
1999-04-06,33.718750,33.750000,33.000000,33.281250,19.244665,505200
1999-04-07,33.062500,33.250000,32.500000,32.687500,19.038624,1051200
1999-04-08,32.437500,33.062500,31.937500,32.718750,19.056826,425600
1999-04-09,32.781250,33.437500,32.593750,33.281250,19.384451,359200
1999-04-12,32.875000,34.718750,32.812500,34.500000,20.094307,316400
1999-04-13,34.437500,34.468750,33.312500,33.531250,19.530062,338000
1999-04-14,33.531250,35.500000,32.812500,34.781250,20.258116,1558200
1999-04-15,34.812500,35.500000,34.687500,34.937500,20.349131,1179600
1999-04-16,34.250000,34.937500,34.000000,34.750000,20.239914,1274400
1999-04-19,35.125000,35.250000,33.375000,33.500000,19.511864,1405800
1999-04-20,33.625000,33.687500,32.781250,33.250000,19.366251,1249600
1999-04-21,34.000000,35.750000,33.406250,35.500000,20.676750,1083400
1999-04-22,35.375000,35.375000,33.250000,34.000000,19.803082,844400
1999-04-23,33.937500,35.437500,33.875000,35.000000,20.385521,721200
1999-04-26,35.250000,35.718750,34.343750,34.375000,20.021494,601400
1999-04-27,34.750000,36.281250,34.625000,34.656250,20.185308,634200
1999-04-28,34.656250,35.500000,34.562500,35.156250,20.476538,469200
1999-04-29,35.156250,35.687500,34.937500,35.312500,20.567541,541800
1999-04-30,35.312500,36.125000,35.125000,35.125000,20.458334,512200
1999-05-03,35.156250,36.187500,34.781250,35.875000,20.895170,541800
1999-05-04,36.500000,36.718750,35.750000,36.000000,20.967966,747200
1999-05-05,36.093750,37.031250,36.031250,36.750000,21.404793,575600
1999-05-06,37.000000,37.000000,35.750000,36.875000,21.477608,413800
1999-05-07,36.906250,37.312500,36.500000,37.000000,21.550413,618200
1999-05-10,37.281250,37.718750,36.875000,37.406250,21.787025,691200
1999-05-11,37.406250,37.406250,36.718750,36.812500,21.441210,698000
1999-05-12,36.750000,36.750000,36.062500,36.343750,21.168190,743800
1999-05-13,36.312500,36.312500,35.375000,35.968750,20.949764,623400
1999-05-14,36.000000,36.000000,35.125000,35.718750,20.804159,306800
1999-05-17,33.437500,34.000000,31.625000,32.625000,19.002228,7599000
1999-05-18,32.843750,32.968750,32.281250,32.875000,19.147831,6345000
1999-05-19,33.125000,33.125000,32.781250,33.000000,19.220636,1987600
1999-05-20,33.000000,33.125000,33.000000,33.000000,19.220636,1491200
1999-05-21,33.125000,33.125000,32.500000,32.750000,19.075027,1443200
1999-05-24,32.812500,32.812500,31.968750,32.000000,18.638199,1492800
1999-05-25,32.000000,32.218750,31.781250,31.812500,18.528996,1251800
1999-05-26,31.843750,32.250000,31.750000,32.250000,18.783808,1915000
1999-05-27,32.125000,32.437500,32.125000,32.250000,18.783808,981800
1999-05-28,32.250000,32.875000,32.250000,32.875000,19.147831,744800
1999-06-01,33.250000,33.687500,33.031250,33.218750,19.348051,2017600
1999-06-02,33.250000,33.625000,33.218750,33.281250,19.384451,1361400
1999-06-03,33.250000,33.406250,33.156250,33.343750,19.420851,1684600
1999-06-04,33.375000,33.500000,33.125000,33.500000,19.511864,1318400
1999-06-07,33.406250,33.750000,33.375000,33.593750,19.566463,1012400
1999-06-08,33.562500,33.562500,32.937500,33.031250,19.238844,1114800
1999-06-09,33.031250,33.031250,31.843750,32.343750,18.838406,1885000
1999-06-10,32.218750,32.250000,31.750000,32.125000,18.711002,2470800
1999-06-11,32.093750,32.218750,31.468750,31.750000,18.492579,1078800
1999-06-14,31.812500,32.312500,31.625000,32.031250,18.656391,1430400
1999-06-15,32.031250,32.562500,32.031250,32.375000,18.856607,1103400
1999-06-16,32.500000,32.937500,32.343750,32.937500,19.184238,1426800
1999-06-17,32.687500,33.031250,32.562500,32.968750,19.202444,1213800
1999-06-18,33.031250,33.218750,32.937500,33.218750,19.348051,1437000
1999-06-21,33.500000,33.500000,33.187500,33.312500,19.402658,3400800
1999-06-22,33.281250,33.468750,33.281250,33.375000,19.439054,3143400
1999-06-23,33.500000,34.812500,33.343750,34.625000,20.167105,3036000
1999-06-24,34.468750,34.812500,34.156250,34.406250,20.039707,1240400
1999-06-25,34.531250,35.000000,34.500000,34.750000,20.239914,1458800
1999-06-28,34.750000,34.750000,33.906250,33.968750,19.784872,799200
1999-06-29,34.218750,34.593750,34.062500,34.593750,20.148916,1662400
1999-06-30,34.562500,34.562500,33.875000,34.437500,20.057903,1419800
1999-07-01,34.375000,35.031250,33.843750,35.031250,20.403725,1149800
1999-07-02,34.968750,35.218750,34.187500,34.968750,20.367319,961600
1999-07-06,34.937500,35.281250,34.250000,35.218750,20.512943,958800
1999-07-07,35.000000,35.218750,34.562500,35.218750,20.512943,1944200
1999-07-08,35.187500,35.468750,35.187500,35.281250,20.549347,1764400
1999-07-09,35.250000,35.312500,35.093750,35.281250,20.549347,1095200
1999-07-12,35.343750,35.343750,34.125000,34.687500,20.203514,623600
1999-07-13,34.687500,34.687500,34.187500,34.187500,19.912291,983400
1999-07-14,34.281250,34.468750,33.843750,33.875000,19.869768,855800
1999-07-15,34.000000,34.468750,33.781250,33.968750,19.924746,1180400
1999-07-16,33.906250,34.000000,33.718750,33.937500,19.906424,582200
1999-07-19,33.937500,33.937500,33.000000,33.218750,19.484837,774000
1999-07-20,33.218750,33.218750,32.750000,33.031250,19.374857,983200
1999-07-21,33.031250,33.687500,33.000000,33.375000,19.576481,843400
1999-07-22,33.250000,34.281250,33.093750,34.250000,20.089724,1270200
1999-07-23,34.218750,34.250000,33.781250,33.875000,19.869768,511200
1999-07-26,33.812500,33.812500,33.000000,33.125000,19.429846,814800
1999-07-27,33.250000,33.718750,33.156250,33.656250,19.741457,970800
1999-07-28,33.718750,33.718750,33.281250,33.375000,19.576481,740400
1999-07-29,33.250000,33.250000,32.812500,33.062500,19.393183,1997200
1999-07-30,33.343750,34.062500,33.125000,33.656250,19.741457,7046200
1999-08-02,32.375000,33.625000,32.187500,33.500000,19.649807,2792200
1999-08-03,33.500000,33.500000,32.437500,32.875000,19.283203,2191400
1999-08-04,33.000000,33.156250,32.343750,32.562500,19.099897,1625600
1999-08-05,32.562500,33.062500,31.906250,32.718750,19.191555,2186200
1999-08-06,32.562500,33.000000,32.531250,33.000000,19.356522,1471800
1999-08-09,32.687500,32.937500,32.468750,32.625000,19.136568,979200
1999-08-10,32.468750,32.468750,31.312500,31.437500,18.440025,1540400
1999-08-11,31.500000,31.968750,31.093750,31.656250,18.568338,1159000
1999-08-12,31.593750,31.875000,30.843750,30.875000,18.110086,1537000
1999-08-13,30.500000,31.125000,30.500000,30.812500,18.073421,906000
1999-08-16,30.937500,31.375000,30.625000,30.812500,18.073421,1416400
1999-08-17,31.000000,31.062500,30.468750,30.906250,18.128410,933800
1999-08-18,30.906250,30.906250,30.218750,30.281250,17.761814,668600
1999-08-19,29.875000,30.343750,29.843750,30.250000,17.743483,1366400
1999-08-20,30.375000,31.187500,30.218750,31.093750,18.238392,2864200
1999-08-23,30.750000,31.062500,30.593750,31.000000,18.183405,1015200
1999-08-24,31.000000,31.125000,30.750000,30.968750,18.165075,1825800
1999-08-25,31.093750,31.187500,30.937500,31.125000,18.256723,1208200
1999-08-26,31.250000,31.343750,30.625000,30.843750,18.091759,1142200
1999-08-27,30.968750,31.312500,30.937500,31.187500,18.293388,1005800
1999-08-30,31.000000,31.625000,31.000000,31.156250,18.275051,919600
1999-08-31,31.625000,31.875000,31.125000,31.500000,18.476694,1320400
1999-09-01,32.187500,32.187500,31.531250,31.718750,18.604988,1134800
1999-09-02,31.843750,31.843750,31.125000,31.406250,18.421688,438400
1999-09-03,32.000000,32.218750,31.562500,31.750000,18.623314,1155000
1999-09-07,31.812500,31.906250,31.125000,31.250000,18.330042,791200
1999-09-08,31.125000,31.781250,31.000000,31.406250,18.421688,1285400
1999-09-09,31.437500,31.625000,31.218750,31.343750,18.385027,1283600
1999-09-10,31.500000,32.125000,31.468750,31.781250,18.641661,1092400
1999-09-13,31.781250,32.000000,31.750000,31.906250,18.714968,721000
1999-09-14,31.750000,32.125000,31.687500,31.812500,18.659990,907400
1999-09-15,31.937500,32.093750,31.687500,31.687500,18.586666,767800
1999-09-16,31.562500,31.593750,30.562500,30.593750,17.945110,1257200
1999-09-17,30.593750,31.000000,30.062500,30.687500,18.000101,1271600
1999-09-20,30.625000,30.625000,30.250000,30.625000,17.963442,1011800
1999-09-21,30.437500,30.437500,29.906250,30.250000,17.743483,553000
1999-09-22,30.125000,31.218750,30.062500,31.062500,18.220062,1608600
1999-09-23,31.062500,31.125000,30.031250,30.906250,18.128410,1338600
1999-09-24,30.875000,30.875000,29.593750,30.156250,17.688488,1159600
1999-09-27,30.218750,30.875000,30.093750,30.562500,17.926783,862800
1999-09-28,31.031250,31.093750,30.125000,30.625000,17.963442,1262000
1999-09-29,30.718750,31.000000,30.656250,30.843750,18.091759,838400
1999-09-30,30.906250,31.468750,30.875000,31.218750,18.311714,1361200
1999-10-01,31.093750,31.093750,30.281250,30.625000,17.963442,796400
1999-10-04,30.593750,31.062500,30.593750,30.906250,18.128410,686800
1999-10-05,30.875000,30.875000,30.250000,30.593750,17.945110,661000
1999-10-06,30.593750,30.625000,30.093750,30.312500,17.920723,759000
1999-10-07,30.625000,30.750000,30.343750,30.593750,18.086998,811600
1999-10-08,31.031250,31.125000,30.593750,30.687500,18.142422,662400
1999-10-11,30.656250,31.500000,30.437500,31.187500,18.438028,693400
1999-10-12,31.187500,31.187500,28.250000,28.843750,17.052399,2701600
1999-10-13,28.250000,28.250000,26.000000,26.156250,15.463551,4785800
1999-10-14,26.500000,27.281250,26.343750,27.125000,16.036278,2578600
1999-10-15,28.000000,28.000000,26.031250,26.062500,15.408125,1813400
1999-10-18,26.500000,26.531250,26.062500,26.343750,15.574405,1473600
1999-10-19,26.625000,26.781250,26.125000,26.125000,15.445070,1370400
1999-10-20,26.625000,28.500000,26.406250,28.218750,16.682903,1917600
1999-10-21,28.093750,28.156250,26.875000,27.812500,16.442722,1683800
1999-10-22,27.812500,27.812500,27.500000,27.625000,16.331877,1603200
1999-10-25,27.437500,27.593750,27.187500,27.375000,16.184082,738600
1999-10-26,27.375000,27.406250,26.156250,26.750000,15.814576,1559400
1999-10-27,26.625000,27.500000,26.500000,27.187500,16.073229,1347000
1999-10-28,27.312500,28.812500,27.312500,28.406250,16.793756,1805600
1999-10-29,28.312500,28.406250,27.718750,27.718750,16.387302,1489400
1999-11-01,27.656250,27.656250,26.937500,27.500000,16.257978,1294000
1999-11-02,27.500000,28.218750,27.125000,27.125000,16.036278,782200
1999-11-03,27.437500,28.062500,26.937500,27.781250,16.424253,1040400
1999-11-04,27.781250,27.781250,26.937500,27.000000,15.962384,953400
1999-11-05,27.125000,27.750000,26.937500,27.062500,15.999323,904800
1999-11-08,27.062500,28.062500,27.062500,27.281250,16.128654,956800
1999-11-09,27.500000,27.562500,26.656250,26.812500,15.851523,1028000
1999-11-10,26.906250,27.187500,26.625000,26.812500,15.851523,705200
1999-11-11,26.781250,26.875000,25.562500,25.781250,15.241852,2014000
1999-11-12,26.000000,26.093750,25.156250,25.531250,15.094057,2607000
1999-11-15,25.562500,25.781250,25.406250,25.687500,15.186428,1938800
1999-11-16,25.875000,26.250000,25.687500,26.062500,15.408125,1035200
1999-11-17,26.750000,26.750000,26.437500,26.718750,15.796103,858000
1999-11-18,27.187500,27.187500,26.843750,27.000000,15.962384,541800
